Local Authority,Library,Date,Name,Attendees
Cambridgeshire,Warboys,08-10-2019,Rhymetimes,23
Cambridgeshire,Warboys,08-10-2019,Other Events (Children),26
Cambridgeshire,Warboys,10-10-2019,Storytimes,7
Cambridgeshire,Warboys,10-10-2019,Other Events (Children),7
Cambridgeshire,Warboys,12-10-2019,Partner Events,10
Cambridgeshire,Warboys,15-10-2019,Rhymetimes,27
Cambridgeshire,Warboys,17-10-2019,Storytimes,10
Cambridgeshire,Warboys,19-10-2019,Partner Events,10
Cambridgeshire,Warboys,22-10-2019,Other Events (Adult),13
Cambridgeshire,Warboys,24-10-2019,Storytimes,7
Cambridgeshire,Warboys,24-10-2019,Assisted Digital,1
Cambridgeshire,Warboys,26-10-2019,Partner Events,11
Cambridgeshire,Warboys,29-10-2019,Rhymetimes,42
Cambridgeshire,Warboys,31-10-2019,storytimes,10
Cambridgeshire,Warboys,02-11-2019,Partner Events,7
Cambridgeshire,Warboys,05-11-2019,Rhymetimes,10
Cambridgeshire,Warboys,07-11-2019,Storytimes,6
Cambridgeshire,Warboys,09-11-2019,Partner Events,6
Cambridgeshire,Warboys,11-11-2019,Partner Events,8
Cambridgeshire,Warboys,12-11-2019,Rhymetimes,25
Cambridgeshire,Warboys,14-11-2019,Storytimes,6
Cambridgeshire,Warboys,14-11-2019,Other Events (Adult),6
Cambridgeshire,Warboys,16-11-2019,Partner Events,8
Cambridgeshire,Warboys,19-11-2019,Rhymetimes,22
Cambridgeshire,Warboys,21-11-2019,Storytimes,11
Cambridgeshire,Warboys,23-11-2019,Partner Events,12
Cambridgeshire,Warboys,26-11-2019,Rhymetimes,16
Cambridgeshire,Warboys,26-11-2019,Class Visits,14
Cambridgeshire,Warboys,28-11-2019,Storytimes,8
Cambridgeshire,Warboys,30-11-2019,Partner Events,7
Cambridgeshire,Warboys,03-12-2019,Rhymetimes,14
Cambridgeshire,Warboys,04-12-2019,Partner Events,27
Cambridgeshire,Warboys,05-12-2019,Storytimes,9
Cambridgeshire,Warboys,07-12-2019,Partner Events,9
Cambridgeshire,Warboys,10-12-2019,Rhymetimes,17
Cambridgeshire,Warboys,10-12-2019,Assisted Digital,1
Cambridgeshire,Warboys,12-12-2019,Storytimes,5
Cambridgeshire,Warboys,14-12-2019,Partner Events,7
Cambridgeshire,Warboys,16-12-2019,Engage Events,14
Cambridgeshire,Warboys,17-12-2019,Rhymetimes,10
Cambridgeshire,Warboys,17-12-2019,Assisted Digital,1
Cambridgeshire,Warboys,19-12-2019,Storytimes,4
Cambridgeshire,Warboys,21-12-2019,Partner Events,11
Cambridgeshire,Whittlesey,01-04-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,05-04-2019,Rhymetimes,24
Cambridgeshire,Whittlesey,06-04-2019,Other Events (Children),16
Cambridgeshire,Whittlesey,05-04-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,05-04-2019,Other Events (Adult),9
Cambridgeshire,Whittlesey,12-04-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,26-04-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,12-04-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,29-04-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,09-04-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,08-04-2019,Other Events (Adult),2
Cambridgeshire,Whittlesey,23-04-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,26-04-2019,Rhymetimes,28
Cambridgeshire,Whittlesey,01-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,08-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,08-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,08-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-04-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,03-05-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,10-05-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,17-05-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,03-05-2019,Rhymetimes,28
Cambridgeshire,Whittlesey,10-05-2019,Rhymetimes,33
Cambridgeshire,Whittlesey,17-05-2019,Rhymetimes,23
Cambridgeshire,Whittlesey,04-05-2019,Other Events (Children),42
Cambridgeshire,Whittlesey,13-05-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,13-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,13-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,13-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,13-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,13-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,17-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,17-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,17-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,17-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,17-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,17-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,17-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,20-05-2019,Engage Events,7
Cambridgeshire,Whittlesey,24-05-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,31-05-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,24-05-2019,Rhymetimes,29
Cambridgeshire,Whittlesey,08-05-2019,Other Events (Adult),10
Cambridgeshire,Whittlesey,14-05-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,28-05-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,24-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,24-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,24-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,24-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,24-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,31-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,31-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,31-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,31-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,31-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,31-05-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,07-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,07-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,07-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,07-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,07-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,07-06-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,07-06-2019,Rhymetimes,26
Cambridgeshire,Whittlesey,14-06-2019,Rhymetimes,27
Cambridgeshire,Whittlesey,01-06-2019,Other Events (Children),12
Cambridgeshire,Whittlesey,10-06-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,03-06-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,17-06-2019,Engage Events,6
Cambridgeshire,Whittlesey,11-06-2019,Other Events (Adult),2
Cambridgeshire,Whittlesey,21-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,21-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,21-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,21-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,21-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,21-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,21-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,24-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,24-06-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,24-06-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,21-06-2019,Rhymetimes,22
Cambridgeshire,Whittlesey,11-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,14-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,25-06-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,28-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,28-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,28-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,28-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,21-06-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,21-06-2019,Rhymetimes,22
Cambridgeshire,Whittlesey,28-06-2019,Rhymetimes,23
Cambridgeshire,Whittlesey,28-06-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-07-2019,Outreach (Children),126
Cambridgeshire,Whittlesey,02-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,03-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,05-07-2019,Assisted Digital,0
Cambridgeshire,Whittlesey,05-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,05-07-2019,Rhymetimes,26
Cambridgeshire,Whittlesey,08-07-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,08-07-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,09-07-2019,Other Events (Adult),1
Cambridgeshire,Whittlesey,10-07-2019,Outreach (Children),126
Cambridgeshire,Whittlesey,15-07-2019,Outreach (Children),590
Cambridgeshire,Whittlesey,12-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-07-2019,Other Events (Adult),20
Cambridgeshire,Whittlesey,12-07-2019,Rhymetimes,32
Cambridgeshire,Whittlesey,16-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,19-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,19-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,19-07-2019,Rhymetimes,34
Cambridgeshire,Whittlesey,12-07-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,19-07-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,19-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,19-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,26-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,26-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,26-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-07-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,26-07-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,27-07-2019,Other Events (Children),22
Cambridgeshire,Whittlesey,09-07-2019,Other Events (Adult),1
Cambridgeshire,Whittlesey,22-07-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,01-08-2019,Other Events (Children),18
Cambridgeshire,Whittlesey,23-07-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,02-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,02-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,02-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,02-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,02-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,02-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,03-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,09-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,09-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,09-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,12-08-2019,Assisted Digital,0
Cambridgeshire,Whittlesey,12-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,20-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,30-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,30-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,30-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,30-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,30-08-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-08-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,05-08-2019,Other Events (Adult),2
Cambridgeshire,Whittlesey,13-08-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,02-08-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,09-08-2019,Other Events (Adult),9
Cambridgeshire,Whittlesey,16-08-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,23-08-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,30-08-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,01-08-2019,Other Events (Children),18
Cambridgeshire,Whittlesey,09-08-2019,Other Events (Children),36
Cambridgeshire,Whittlesey,15-08-2019,Other Events (Children),20
Cambridgeshire,Whittlesey,22-08-2019,Other Events (Children),10
Cambridgeshire,Whittlesey,29-08-2019,Other Events (Children),21
Cambridgeshire,Whittlesey,06-09-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,02-09-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,03-09-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,07-09-2019,Other Events (Children),30
Cambridgeshire,Whittlesey,09-09-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,06-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,06-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,06-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,06-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,06-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,10-09-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,13-09-2019,Other Events (Adult),9
Cambridgeshire,Whittlesey,13-09-2019,Rhymetimes,26
Cambridgeshire,Whittlesey,13-09-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,13-09-2019,Local Studies,9
Cambridgeshire,Whittlesey,13-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,16-09-2019,Other Events (Children),90
Cambridgeshire,Whittlesey,16-09-2019,Engage Events,7
Cambridgeshire,Whittlesey,17-09-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,20-09-2019,Rhymetimes,22
Cambridgeshire,Whittlesey,20-09-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,21-09-2019,Other Events (Children),16
Cambridgeshire,Whittlesey,20-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,23-09-2019,Other Events (Adult),2
Cambridgeshire,Whittlesey,24-09-2019,Other Events (Adult),2
Cambridgeshire,Whittlesey,24-09-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,24-09-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,27-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-09-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,27-09-2019,Other Events (Adult),9
Cambridgeshire,Whittlesey,27-09-2019,Rhymetimes,20
Cambridgeshire,Whittlesey,30-09-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,01-10-2019,Other Events (Adult),9
Cambridgeshire,Whittlesey,04-10-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,04-10-2019,Rhymetimes,29
Cambridgeshire,Whittlesey,04-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,04-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,04-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,04-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,05-10-2019,Other Events (Children),34
Cambridgeshire,Whittlesey,05-10-2019,Other Events (Children),14
Cambridgeshire,Whittlesey,07-10-2019,Other Events (Adult),1
Cambridgeshire,Whittlesey,08-10-2019,Other Events (Adult),1
Cambridgeshire,Whittlesey,08-10-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,08-10-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,11-10-2019,Rhymetimes,22
Cambridgeshire,Whittlesey,11-10-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,11-10-2019,Assisted Digital,2
Cambridgeshire,Whittlesey,11-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,11-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,11-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,11-10-2019,Local Studies,4
Cambridgeshire,Whittlesey,12-10-2019,Outreach (Adults),41
Cambridgeshire,Whittlesey,14-10-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,14-10-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,14-10-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,15-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-10-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,18-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,18-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,18-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,18-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,18-10-2019,Rhymetimes,36
Cambridgeshire,Whittlesey,21-10-2019,Local Studies,9
Cambridgeshire,Whittlesey,21-10-2019,Other Events (Adult),2
Cambridgeshire,Whittlesey,22-10-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,22-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,22-10-2019,Outreach (Adults),16
Cambridgeshire,Whittlesey,22-10-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,25-10-2019,Other Events (Adult),9
Cambridgeshire,Whittlesey,25-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,25-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,25-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,25-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,25-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,25-10-2019,Other Events (Adult),22
Cambridgeshire,Whittlesey,25-10-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,29-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,29-10-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,28-10-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,01-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-11-2019,Other Events (Adult),5
Cambridgeshire,Whittlesey,01-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,01-11-2019,Rhymetimes,19
Cambridgeshire,Whittlesey,05-11-2019,Other Events (Adult),8
Cambridgeshire,Whittlesey,08-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,08-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,08-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,08-11-2019,Other Events (Adult),4
Cambridgeshire,Whittlesey,08-11-2019,Rhymetimes,23
Cambridgeshire,Whittlesey,11-11-2019,Other Events (Adult),7
Cambridgeshire,Whittlesey,12-11-2019,Other Events (Adult),3
Cambridgeshire,Whittlesey,13-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-11-2019,Rhymetimes,35
Cambridgeshire,Whittlesey,15-11-2019,Other Events (Adult),6
Cambridgeshire,Whittlesey,15-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-11-2019,Assisted Digital,1
Cambridgeshire,Whittlesey,15-11-2019,Assisted Digital,1
